time_ms,sensor,value
555095,VOC,872.0
556110,VOC,872.0
557125,VOC,859.0
558140,VOC,844.0
559155,VOC,844.0
560170,VOC,850.0
561185,VOC,891.0
562200,VOC,909.0
563215,VOC,892.0
564230,VOC,902.0
565245,VOC,887.0
566260,VOC,899.0
567275,VOC,897.0
568290,VOC,881.0
569305,VOC,858.0
570320,VOC,850.0
571335,VOC,863.0
572350,VOC,851.0
573365,VOC,848.0
574380,VOC,846.0
575395,VOC,847.0
576410,VOC,852.0
577425,VOC,831.0
578440,VOC,846.0
579455,VOC,870.0
580470,VOC,863.0
581485,VOC,890.0
582500,VOC,887.0
583515,VOC,889.0
584530,VOC,875.0
585545,VOC,900.0
586560,VOC,892.0
587575,VOC,878.0
588590,VOC,863.0
589605,VOC,861.0
590620,VOC,870.0
591635,VOC,882.0
592650,VOC,874.0
593665,VOC,861.0
594680,VOC,856.0
595695,VOC,854.0
596710,VOC,873.0
597725,VOC,893.0
598740,VOC,901.0
599755,VOC,889.0
600770,VOC,875.0
601785,VOC,872.0
602800,VOC,890.0
603815,VOC,891.0
604830,VOC,905.0
605845,VOC,912.0
606860,VOC,891.0
607875,VOC,875.0
608890,VOC,865.0
609905,VOC,870.0
610920,VOC,882.0
611935,VOC,876.0
612950,VOC,879.0
613965,VOC,869.0
614980,VOC,879.0
615995,VOC,880.0
617010,VOC,885.0
618025,VOC,903.0
619040,VOC,887.0
620055,VOC,858.0
621070,VOC,851.0
622085,VOC,853.0
623100,VOC,841.0
624115,VOC,841.0
625130,VOC,851.0
626145,VOC,864.0
627160,VOC,863.0
628175,VOC,878.0
629190,VOC,876.0
630205,VOC,875.0
631220,VOC,880.0
632235,VOC,888.0
633250,VOC,877.0
634265,VOC,884.0
635280,VOC,862.0
636295,VOC,854.0
637310,VOC,878.0
638325,VOC,884.0
639340,VOC,875.0
640355,VOC,875.0
641370,VOC,859.0
642385,VOC,847.0
643400,VOC,840.0
644415,VOC,853.0
645430,VOC,870.0
646445,VOC,872.0
647460,VOC,872.0
648475,VOC,871.0
649490,VOC,870.0
650505,VOC,871.0
651520,VOC,881.0
652535,VOC,863.0
653550,VOC,846.0
654565,VOC,835.0
655580,VOC,860.0
656595,VOC,864.0
657610,VOC,866.0
658625,VOC,850.0
659640,VOC,856.0
660655,VOC,875.0
661670,VOC,906.0
662685,VOC,925.0
663700,VOC,936.0
664715,VOC,931.0
665730,VOC,928.0
666745,VOC,929.0
667760,VOC,944.0
668775,VOC,950.0
669790,VOC,948.0
670805,VOC,951.0
671820,VOC,944.0
672835,VOC,939.0
673850,VOC,942.0
674865,VOC,929.0
675880,VOC,935.0
676895,VOC,925.0
677910,VOC,917.0
678925,VOC,916.0
679940,VOC,911.0
680955,VOC,907.0
681970,VOC,924.0
682985,VOC,926.0
