time_ms,sensor,value
184984,Flame,386.0
186001,Flame,419.0
187018,Flame,577.0
188035,Flame,664.0
189052,Flame,342.0
190069,Flame,669.0
191086,Flame,545.0
192103,Flame,514.0
193120,Flame,664.0
194137,Flame,544.0
195154,Flame,554.0
196171,Flame,543.0
197188,Flame,515.0
198205,Flame,550.0
199222,Flame,541.0
200239,Flame,614.0
201256,Flame,745.0
202273,Flame,644.0
203290,Flame,648.0
204307,Flame,545.0
205324,Flame,684.0
206341,Flame,336.0
207358,Flame,386.0
208375,Flame,252.0
209392,Flame,437.0
210409,Flame,528.0
211426,Flame,744.0
212443,Flame,629.0
213460,Flame,632.0
214477,Flame,572.0
215494,Flame,546.0
216511,Flame,556.0
217528,Flame,596.0
218545,Flame,525.0
219562,Flame,647.0
220579,Flame,692.0
221596,Flame,587.0
222613,Flame,846.0
223630,Flame,550.0
224647,Flame,629.0
225664,Flame,594.0
226681,Flame,620.0
227698,Flame,639.0
228715,Flame,661.0
229732,Flame,356.0
230749,Flame,615.0
231766,Flame,538.0
232783,Flame,824.0
233800,Flame,706.0
234817,Flame,705.0
235834,Flame,643.0
236851,Flame,744.0
237868,Flame,667.0
238885,Flame,577.0
239902,Flame,607.0
240919,Flame,598.0
241936,Flame,703.0
242953,Flame,606.0
243970,Flame,619.0
244987,Flame,699.0
246004,Flame,690.0
247021,Flame,687.0
248038,Flame,722.0
249055,Flame,684.0
250072,Flame,710.0
251089,Flame,677.0
252106,Flame,743.0
253123,Flame,714.0
254140,Flame,705.0
255157,Flame,670.0
256174,Flame,530.0
257191,Flame,725.0
258208,Flame,680.0
259225,Flame,731.0
260242,Flame,654.0
261259,Flame,717.0
262276,Flame,691.0
263293,Flame,767.0
264310,Flame,740.0
265327,Flame,704.0
266344,Flame,704.0
267361,Flame,521.0
268378,Flame,688.0
269395,Flame,676.0
270412,Flame,528.0
271429,Flame,723.0
272446,Flame,691.0
273463,Flame,752.0
274480,Flame,742.0
275497,Flame,731.0
276514,Flame,745.0
277531,Flame,686.0
278548,Flame,724.0
279565,Flame,699.0
280582,Flame,719.0
281599,Flame,602.0
282616,Flame,542.0
283633,Flame,629.0
284650,Flame,634.0
285667,Flame,599.0
286684,Flame,691.0
287701,Flame,612.0
288718,Flame,628.0
289735,Flame,702.0
290752,Flame,737.0
291769,Flame,632.0
292786,Flame,737.0
293803,Flame,709.0
294820,Flame,796.0
295837,Flame,739.0
296854,Flame,723.0
297871,Flame,741.0
298888,Flame,749.0
299905,Flame,743.0
300922,Flame,674.0
301939,Flame,613.0
302956,Flame,651.0
303973,Flame,527.0
304990,Flame,677.0
306007,Flame,709.0
307024,Flame,567.0
308041,Flame,507.0
309058,Flame,559.0
310075,Flame,676.0
311092,Flame,549.0
312109,Flame,398.0
313126,Flame,786.0
314143,Flame,604.0
