time_ms,sensor,value
184802,Flame,41.0
185818,Flame,78.0
186834,Flame,55.0
187850,Flame,58.0
188866,Flame,56.0
189882,Flame,58.0
190898,Flame,46.0
191914,Flame,40.0
192930,Flame,37.0
193946,Flame,46.0
194962,Flame,39.0
195978,Flame,36.0
196994,Flame,36.0
198010,Flame,43.0
199026,Flame,36.0
200042,Flame,41.0
201058,Flame,39.0
202074,Flame,36.0
203090,Flame,44.0
204106,Flame,49.0
205122,Flame,36.0
206138,Flame,37.0
207154,Flame,45.0
208170,Flame,43.0
209186,Flame,39.0
210202,Flame,43.0
211218,Flame,32.0
212234,Flame,41.0
213250,Flame,44.0
214266,Flame,43.0
215282,Flame,46.0
216298,Flame,46.0
217314,Flame,41.0
218330,Flame,37.0
219346,Flame,40.0
220362,Flame,40.0
221378,Flame,42.0
222394,Flame,38.0
223410,Flame,39.0
224426,Flame,40.0
225442,Flame,46.0
226458,Flame,38.0
227474,Flame,38.0
228490,Flame,45.0
229506,Flame,39.0
230522,Flame,39.0
231538,Flame,37.0
232554,Flame,35.0
233570,Flame,44.0
234586,Flame,50.0
235602,Flame,41.0
236618,Flame,43.0
237634,Flame,48.0
238650,Flame,44.0
239666,Flame,40.0
240682,Flame,41.0
241698,Flame,46.0
242714,Flame,45.0
243730,Flame,44.0
244746,Flame,46.0
245762,Flame,43.0
246778,Flame,43.0
247794,Flame,48.0
248810,Flame,43.0
249826,Flame,61.0
250842,Flame,40.0
251858,Flame,43.0
252874,Flame,45.0
253890,Flame,40.0
254906,Flame,38.0
255922,Flame,40.0
256938,Flame,40.0
257954,Flame,40.0
258970,Flame,42.0
259986,Flame,41.0
261002,Flame,41.0
262018,Flame,41.0
263034,Flame,43.0
264050,Flame,43.0
265066,Flame,50.0
266082,Flame,47.0
267098,Flame,52.0
268114,Flame,40.0
269130,Flame,49.0
270146,Flame,45.0
271162,Flame,45.0
272178,Flame,52.0
273194,Flame,40.0
274210,Flame,42.0
275226,Flame,43.0
276242,Flame,33.0
277258,Flame,50.0
278274,Flame,47.0
279290,Flame,50.0
280306,Flame,40.0
281322,Flame,37.0
282338,Flame,40.0
283354,Flame,36.0
284370,Flame,43.0
285386,Flame,36.0
286402,Flame,39.0
287418,Flame,37.0
288434,Flame,35.0
289450,Flame,36.0
290466,Flame,38.0
291482,Flame,41.0
292498,Flame,41.0
293514,Flame,42.0
294530,Flame,40.0
295546,Flame,41.0
296562,Flame,45.0
297578,Flame,46.0
298594,Flame,43.0
299610,Flame,43.0
300626,Flame,44.0
301642,Flame,44.0
302658,Flame,42.0
303674,Flame,40.0
304690,Flame,38.0
305706,Flame,40.0
306722,Flame,42.0
307738,Flame,46.0
308754,Flame,59.0
309770,Flame,49.0
310786,Flame,49.0
311802,Flame,45.0
312818,Flame,40.0
313834,Flame,43.0
314850,Flame,42.0
315866,Flame,46.0
316882,Flame,47.0
317898,Flame,42.0
318914,Flame,40.0
319930,Flame,42.0
320946,Flame,43.0
321962,Flame,32.0
322978,Flame,77.0
323994,Flame,46.0
325010,Flame,57.0
326026,Flame,54.0
327042,Flame,43.0
328058,Flame,44.0
329074,Flame,43.0
330090,Flame,40.0
331106,Flame,42.0
332122,Flame,29.0
333138,Flame,37.0
334154,Flame,41.0
335170,Flame,41.0
336186,Flame,41.0
337202,Flame,44.0
338218,Flame,44.0
339234,Flame,50.0
340250,Flame,48.0
341266,Flame,42.0
342282,Flame,44.0
343298,Flame,45.0
344314,Flame,44.0
345330,Flame,44.0
346346,Flame,48.0
347362,Flame,42.0
348378,Flame,44.0
349394,Flame,44.0
350410,Flame,61.0
351426,Flame,48.0
352442,Flame,66.0
353458,Flame,60.0
354474,Flame,75.0
355490,Flame,49.0
356506,Flame,63.0
