timestamp,smoke,voc,co,flame,temp,hum,label,scenario,filename,humid
1090280,464,881,695,122,15.8,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090380,462,880,699,112,15.78,77.55,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090480,459,882,704,107,15.78,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090580,459,882,708,113,15.79,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090680,460,881,708,110,15.78,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090780,460,879,705,120,15.79,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090880,459,878,702,106,15.78,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1090980,458,877,703,117,15.79,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091080,460,877,706,118,15.77,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091180,463,878,710,114,15.78,77.53,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091280,468,881,710,115,15.78,77.55,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091380,471,882,708,110,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091480,474,887,705,109,15.79,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091580,476,890,706,105,15.78,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091680,477,887,706,108,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091780,478,890,702,109,15.79,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091880,481,890,700,111,15.77,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1091980,481,889,700,112,15.76,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092080,480,890,703,118,15.78,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092180,479,889,705,124,15.78,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092280,476,888,709,123,15.79,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092380,474,886,714,122,15.79,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092480,471,886,717,122,15.79,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092580,468,884,718,122,15.77,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092680,465,886,722,124,15.77,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092780,462,886,726,124,15.79,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092880,460,886,729,120,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1092980,460,887,730,121,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093080,463,886,731,118,15.8,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093180,465,886,731,119,15.78,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093280,465,885,733,114,15.79,77.55,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093380,465,888,734,110,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093480,464,890,736,111,15.79,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093580,463,887,740,108,15.79,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093680,461,888,742,120,15.76,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093780,459,890,747,116,15.77,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093880,457,889,749,112,15.78,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1093980,454,889,751,112,15.78,77.56,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094080,451,888,752,108,15.76,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094180,449,886,752,107,15.77,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094280,446,888,755,101,15.77,77.53,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094380,444,884,757,104,15.74,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094480,442,884,760,110,15.77,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094580,439,887,763,113,15.76,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094680,437,885,763,110,15.76,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094780,434,885,763,113,15.75,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094880,432,881,764,110,15.77,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1094980,429,880,763,109,15.76,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095080,428,879,763,112,15.76,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095180,425,878,765,118,15.76,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095280,423,880,766,121,15.75,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095380,421,878,766,120,15.75,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095480,419,876,767,115,15.76,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095580,418,876,768,117,15.76,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095680,417,874,766,110,15.77,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095780,415,874,765,111,15.76,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095880,413,875,765,109,15.75,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1095980,412,872,764,107,15.75,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096080,410,872,766,106,15.76,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096180,409,872,765,104,15.76,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096280,407,873,763,105,15.76,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096380,405,873,764,103,15.76,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096480,404,871,765,104,15.75,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096580,403,869,764,104,15.76,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096680,403,869,762,102,15.76,77.58,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096780,404,868,762,104,15.75,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096880,406,869,761,103,15.75,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1096980,409,869,762,108,15.74,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097080,412,870,764,107,15.76,77.6,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097180,414,871,769,111,15.74,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097280,416,871,768,109,15.75,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097380,418,872,767,111,15.75,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097480,419,870,766,112,15.75,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097580,418,872,767,114,15.74,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097680,418,870,766,110,15.73,77.63,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097780,418,872,766,111,15.74,77.63,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097880,417,871,765,108,15.74,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1097980,416,872,766,108,15.73,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098080,415,870,765,110,15.74,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098180,413,872,764,108,15.75,77.61,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098280,412,869,765,109,15.73,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098380,410,870,765,110,15.75,77.59,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098480,408,869,765,115,15.73,77.63,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098580,406,867,763,116,15.75,77.66,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098680,405,866,762,114,15.75,77.62,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1098780,403,868,764,117,15.75,77.65,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213829_18.csv,
1148980,300,714,270,128,15.78,77.38,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149080,301,713,274,140,15.78,77.4,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149180,300,711,324,133,15.77,77.36,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149280,299,711,464,128,15.78,77.39,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149380,299,712,531,132,15.77,77.36,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149480,299,711,576,124,15.78,77.39,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149580,298,711,595,127,15.78,77.41,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149680,298,711,608,124,15.77,77.39,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149780,297,712,614,129,15.77,77.4,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149880,297,710,618,130,15.77,77.42,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1149980,296,711,620,130,15.76,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150080,296,710,622,137,15.78,77.44,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150180,294,711,620,133,15.77,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150280,294,710,622,137,15.77,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150380,292,709,621,129,15.77,77.42,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150480,293,710,626,122,15.76,77.41,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150580,293,710,627,157,15.77,77.41,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150680,291,709,627,120,15.76,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150780,291,709,628,114,15.76,77.44,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150880,290,708,629,126,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1150980,289,709,629,115,15.76,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151080,288,708,630,116,15.77,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151180,288,708,624,133,15.77,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151280,287,708,602,116,15.77,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151380,286,708,593,119,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151480,287,706,592,114,15.77,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151580,286,707,610,114,15.76,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151680,286,707,620,115,15.77,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151780,285,707,635,115,15.77,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151880,286,707,639,136,15.76,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1151980,285,707,639,124,15.76,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152080,285,707,209,131,15.77,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152180,284,707,259,127,15.75,77.52,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152280,284,707,251,113,15.74,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152380,283,707,245,104,15.75,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152480,282,707,239,110,15.75,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152580,282,707,234,121,15.76,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152680,282,708,229,118,15.76,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152780,281,707,223,107,15.76,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152880,282,707,351,122,15.75,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1152980,281,707,409,114,15.75,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153080,281,707,497,118,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153180,280,706,540,118,15.76,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153280,279,706,562,128,15.76,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153380,279,705,587,127,15.78,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153480,279,706,600,130,15.77,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153580,279,705,387,128,15.76,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153680,279,705,181,126,15.77,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153780,279,706,200,126,15.75,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153880,278,705,198,121,15.75,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1153980,277,706,196,121,15.76,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154080,278,705,194,127,15.75,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154180,277,705,203,124,15.75,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154280,277,706,224,119,15.75,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154380,276,705,234,115,15.76,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154480,274,705,128,106,15.77,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154580,275,706,243,116,15.77,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154680,275,704,252,119,15.77,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154780,275,705,250,128,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154880,274,704,246,119,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1154980,275,705,242,117,15.76,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155080,274,704,242,119,15.76,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155180,273,705,241,122,15.76,77.44,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155280,273,705,240,122,15.78,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155380,273,705,296,124,15.76,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155480,272,703,231,117,15.76,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155580,272,703,425,112,15.76,77.42,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155680,272,703,67,107,15.76,77.42,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155780,271,705,56,109,15.75,77.41,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155880,271,703,60,113,15.75,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1155980,271,703,81,119,15.76,77.44,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156080,271,702,413,116,15.78,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156180,270,704,429,115,15.77,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156280,270,702,533,119,15.76,77.45,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156380,270,703,571,119,15.76,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156480,268,702,360,109,15.76,77.43,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156580,269,703,452,113,15.76,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156680,269,702,546,115,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156780,269,703,583,119,15.76,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156880,269,702,601,118,15.75,77.46,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1156980,269,701,609,116,15.76,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157080,268,702,617,119,15.75,77.47,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157180,268,702,622,117,15.77,77.48,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157280,269,702,625,109,15.76,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157380,269,701,627,111,15.77,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157480,269,701,628,108,15.76,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157580,268,702,628,110,15.75,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157680,269,701,629,115,15.76,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157780,268,700,629,114,15.75,77.49,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157880,268,702,630,126,15.75,77.52,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1157980,268,701,632,128,15.76,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158080,268,701,626,131,15.75,77.51,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158180,268,701,623,129,15.74,77.53,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158280,267,700,621,116,15.75,77.53,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158380,269,700,633,128,15.75,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158480,271,700,641,120,15.74,77.54,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158580,274,700,653,115,15.74,77.5,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1158680,276,699,658,113,15.75,77.57,fire,medium_normal_vent,fire__medium_normal_vent_20260125_213929_23.csv,
1220880,306,682,508,115,15.7,77.82,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1220980,306,682,492,118,15.69,77.83,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221080,308,683,480,110,15.7,77.83,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221180,308,681,484,107,15.7,77.84,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221280,308,681,488,113,15.69,77.84,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221380,310,682,495,118,15.7,77.85,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221480,309,681,495,103,15.69,77.83,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221580,310,681,492,99,15.69,77.86,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221680,309,681,489,109,15.71,77.84,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221780,309,680,488,98,15.71,77.85,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221880,308,681,487,108,15.69,77.85,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1221980,308,680,488,111,15.7,77.87,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222080,307,680,486,108,15.71,77.84,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222180,308,679,483,132,15.71,77.82,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222280,306,680,484,105,15.7,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222380,306,679,496,107,15.7,77.87,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222480,305,680,506,80,15.71,77.85,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222580,305,678,507,83,15.7,77.85,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222680,305,678,502,85,15.71,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222780,305,679,493,97,15.69,77.87,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222880,305,679,483,113,15.71,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1222980,305,678,481,104,15.71,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223080,307,679,492,111,15.71,77.88,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223180,309,678,514,115,15.71,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223280,309,677,519,73,15.71,77.88,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223380,310,678,520,94,15.72,77.88,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223480,309,678,511,88,15.7,77.86,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223580,309,679,503,112,15.69,77.92,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223680,309,680,493,100,15.71,77.92,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223780,309,681,480,114,15.7,77.92,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223880,308,683,468,92,15.7,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1223980,306,684,460,93,15.71,77.94,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224080,307,686,469,91,15.72,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224180,306,686,488,96,15.69,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224280,306,688,507,109,15.71,77.91,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224380,306,689,522,104,15.71,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224480,306,690,531,119,15.69,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224580,307,690,530,90,15.71,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224680,308,691,526,113,15.7,77.92,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224780,307,691,518,122,15.7,77.93,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224880,308,690,504,125,15.71,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1224980,307,691,493,138,15.69,77.89,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225080,308,690,481,126,15.7,77.93,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225180,309,692,482,113,15.69,77.9,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225280,309,692,486,127,15.69,77.91,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225380,310,690,485,98,15.69,77.91,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225480,310,691,482,109,15.69,77.93,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225580,310,690,481,103,15.7,77.94,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225680,311,690,478,116,15.7,77.97,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225780,310,691,474,112,15.7,77.95,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225880,310,691,469,114,15.7,77.96,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1225980,309,690,461,122,15.7,77.95,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226080,309,691,453,126,15.71,77.96,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226180,309,690,449,122,15.7,77.95,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226280,308,691,441,133,15.71,77.96,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226380,307,690,437,109,15.69,77.95,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226480,306,691,433,101,15.7,77.99,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226580,307,691,428,114,15.7,77.95,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226680,306,690,423,109,15.7,77.98,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226780,306,690,421,104,15.69,78.01,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
1226880,305,691,415,110,15.71,78.02,fire,medium_normal_vent,fire__medium_normal_vent_20260125_214041_29.csv,
