time_ms,sensor,value
354768,Flame,150.0
355785,Flame,168.0
356802,Flame,166.0
357819,Flame,154.0
358836,Flame,162.0
359853,Flame,154.0
360870,Flame,158.0
361887,Flame,163.0
362904,Flame,153.0
363921,Flame,179.0
364938,Flame,177.0
365955,Flame,152.0
366972,Flame,149.0
367989,Flame,143.0
369006,Flame,132.0
370023,Flame,145.0
371040,Flame,166.0
372057,Flame,148.0
373074,Flame,159.0
374091,Flame,148.0
375108,Flame,157.0
376125,Flame,158.0
377142,Flame,78.0
378158,Flame,64.0
379174,Flame,82.0
380190,Flame,158.0
