time_ms,sensor,value
475925,VOC,455.0
476940,VOC,455.0
477955,VOC,456.0
478970,VOC,456.0
479985,VOC,456.0
481000,VOC,455.0
482015,VOC,455.0
483030,VOC,454.0
484045,VOC,454.0
485060,VOC,455.0
486075,VOC,488.0
487090,VOC,536.0
488105,VOC,536.0
489120,VOC,530.0
490135,VOC,524.0
491150,VOC,520.0
492165,VOC,518.0
493180,VOC,516.0
494195,VOC,514.0
495210,VOC,510.0
496225,VOC,507.0
497240,VOC,502.0
498255,VOC,499.0
499270,VOC,497.0
500285,VOC,495.0
501300,VOC,494.0
502315,VOC,492.0
503330,VOC,490.0
504345,VOC,489.0
505360,VOC,487.0
506375,VOC,484.0
507390,VOC,481.0
508405,VOC,479.0
509420,VOC,478.0
510435,VOC,475.0
511450,VOC,476.0
512465,VOC,479.0
513480,VOC,480.0
514495,VOC,482.0
515510,VOC,482.0
516525,VOC,485.0
517540,VOC,489.0
518555,VOC,494.0
519570,VOC,497.0
520585,VOC,499.0
521600,VOC,501.0
522615,VOC,503.0
523630,VOC,503.0
524645,VOC,501.0
525660,VOC,498.0
526675,VOC,494.0
527690,VOC,492.0
528705,VOC,489.0
529720,VOC,486.0
530735,VOC,485.0
531750,VOC,483.0
532765,VOC,481.0
533780,VOC,477.0
534795,VOC,474.0
535810,VOC,472.0
536825,VOC,473.0
537840,VOC,472.0
538855,VOC,471.0
539870,VOC,471.0
540885,VOC,468.0
541900,VOC,466.0
542915,VOC,466.0
543930,VOC,465.0
544945,VOC,473.0
545960,VOC,476.0
546975,VOC,477.0
547990,VOC,478.0
549005,VOC,478.0
550020,VOC,475.0
551035,VOC,473.0
552050,VOC,473.0
553065,VOC,474.0
554080,VOC,472.0
555095,VOC,469.0
556110,VOC,467.0
557125,VOC,466.0
558140,VOC,465.0
559155,VOC,465.0
560170,VOC,465.0
561185,VOC,464.0
562200,VOC,464.0
563215,VOC,464.0
564230,VOC,464.0
565245,VOC,464.0
566260,VOC,464.0
567275,VOC,464.0
568290,VOC,464.0
569305,VOC,464.0
570320,VOC,465.0
571335,VOC,465.0
572350,VOC,464.0
573365,VOC,465.0
574380,VOC,465.0
575395,VOC,465.0
576410,VOC,465.0
577425,VOC,464.0
578440,VOC,464.0
579455,VOC,466.0
580470,VOC,467.0
581485,VOC,467.0
582500,VOC,468.0
583515,VOC,468.0
584530,VOC,465.0
585545,VOC,462.0
586560,VOC,460.0
587575,VOC,459.0
588590,VOC,458.0
589605,VOC,458.0
590620,VOC,462.0
591635,VOC,465.0
592650,VOC,469.0
593665,VOC,472.0
594680,VOC,477.0
595695,VOC,481.0
596710,VOC,484.0
597725,VOC,488.0
598740,VOC,494.0
599755,VOC,497.0
600770,VOC,495.0
601785,VOC,491.0
602800,VOC,488.0
603815,VOC,486.0
604830,VOC,484.0
605845,VOC,483.0
606860,VOC,482.0
607875,VOC,481.0
608890,VOC,479.0
609905,VOC,477.0
610920,VOC,477.0
611935,VOC,477.0
612950,VOC,475.0
613965,VOC,473.0
614980,VOC,472.0
615995,VOC,473.0
617010,VOC,472.0
618025,VOC,471.0
619040,VOC,469.0
620055,VOC,470.0
621070,VOC,469.0
622085,VOC,467.0
623100,VOC,466.0
624115,VOC,465.0
625130,VOC,461.0
626145,VOC,458.0
627160,VOC,453.0
628175,VOC,451.0
629190,VOC,450.0
630205,VOC,448.0
631220,VOC,449.0
632235,VOC,451.0
633250,VOC,450.0
634265,VOC,450.0
635280,VOC,453.0
636295,VOC,454.0
637310,VOC,456.0
638325,VOC,460.0
639340,VOC,461.0
640355,VOC,462.0
641370,VOC,463.0
642385,VOC,463.0
643400,VOC,464.0
644415,VOC,465.0
645430,VOC,467.0
646445,VOC,469.0
647460,VOC,469.0
648475,VOC,468.0
649490,VOC,467.0
650505,VOC,466.0
651520,VOC,464.0
652535,VOC,464.0
653550,VOC,464.0
654565,VOC,464.0
655580,VOC,463.0
656595,VOC,461.0
657610,VOC,460.0
658625,VOC,460.0
659640,VOC,458.0
660655,VOC,457.0
661670,VOC,456.0
662685,VOC,456.0
663700,VOC,454.0
664715,VOC,453.0
665730,VOC,453.0
666745,VOC,453.0
667760,VOC,452.0
668775,VOC,451.0
669790,VOC,452.0
670805,VOC,454.0
671820,VOC,454.0
672835,VOC,453.0
673850,VOC,454.0
674865,VOC,456.0
675880,VOC,462.0
676895,VOC,463.0
677910,VOC,463.0
678925,VOC,462.0
679940,VOC,461.0
680955,VOC,460.0
681970,VOC,460.0
682985,VOC,459.0
684000,VOC,458.0
685015,VOC,457.0
686030,VOC,456.0
687045,VOC,455.0
688060,VOC,454.0
689075,VOC,455.0
690090,VOC,456.0
691105,VOC,456.0
692120,VOC,455.0
693135,VOC,454.0
694150,VOC,454.0
695165,VOC,452.0
696180,VOC,450.0
697195,VOC,449.0
698210,VOC,449.0
699225,VOC,449.0
700240,VOC,449.0
701255,VOC,448.0
702270,VOC,448.0
703285,VOC,448.0
704300,VOC,448.0
705315,VOC,449.0
706330,VOC,451.0
707345,VOC,452.0
708360,VOC,453.0
709375,VOC,455.0
710390,VOC,458.0
711405,VOC,460.0
712420,VOC,462.0
713435,VOC,462.0
